module,source_type,file_type,version,repository,file_path,line_number,file_link
"git::https://github.com/terraform-aws-modules/terraform-aws-cloudwatch.git//modules/metric-alarm?ref=0b4aa2b9aa19060205965a938de89a7bf0ff477b","registry","terraform","0b4aa2b9aa19060205965a938de89a7bf0ff477b","pagopa/developer-portal","apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf",830,"https://github.com/pagopa/developer-portal/blob/main/apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf#L830"
"git::https://github.com/terraform-aws-modules/terraform-aws-cloudwatch.git//modules/metric-alarm?ref=0b4aa2b9aa19060205965a938de89a7bf0ff477b","registry","terraform","0b4aa2b9aa19060205965a938de89a7bf0ff477b","pagopa/developer-portal","apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf",853,"https://github.com/pagopa/developer-portal/blob/main/apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf#L853"
"git::https://github.com/terraform-aws-modules/terraform-aws-cloudwatch.git//modules/metric-alarm?ref=0b4aa2b9aa19060205965a938de89a7bf0ff477b","registry","terraform","0b4aa2b9aa19060205965a938de89a7bf0ff477b","pagopa/developer-portal","apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf",877,"https://github.com/pagopa/developer-portal/blob/main/apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf#L877"
"git::github.com/terraform-aws-modules/terraform-aws-dynamodb-table.git?ref=715399dbe24f6443820bf5de80f6100b35d56355","registry","terraform","715399dbe24f6443820bf5de80f6100b35d56355","pagopa/developer-portal","apps/infrastructure/src/modules/website/dynamodb.tf",3,"https://github.com/pagopa/developer-portal/blob/main/apps/infrastructure/src/modules/website/dynamodb.tf#L3"
"git::github.com/terraform-aws-modules/terraform-aws-dynamodb-table.git?ref=715399dbe24f6443820bf5de80f6100b35d56355","registry","terraform","715399dbe24f6443820bf5de80f6100b35d56355","pagopa/developer-portal","apps/infrastructure/src/modules/website/dynamodb.tf",28,"https://github.com/pagopa/developer-portal/blob/main/apps/infrastructure/src/modules/website/dynamodb.tf#L28"
"git::github.com/terraform-aws-modules/terraform-aws-lambda.git?ref=9633abb6b6d275d3a28604dbfa755098470420d4","registry","terraform","9633abb6b6d275d3a28604dbfa755098470420d4","pagopa/developer-portal","apps/infrastructure/src/modules/website/lambda.tf",18,"https://github.com/pagopa/developer-portal/blob/main/apps/infrastructure/src/modules/website/lambda.tf#L18"
"git::github.com/terraform-aws-modules/terraform-aws-lambda.git?ref=9633abb6b6d275d3a28604dbfa755098470420d4","registry","terraform","9633abb6b6d275d3a28604dbfa755098470420d4","pagopa/developer-portal","apps/infrastructure/src/modules/website/lambda.tf",43,"https://github.com/pagopa/developer-portal/blob/main/apps/infrastructure/src/modules/website/lambda.tf#L43"
"git::github.com/terraform-aws-modules/terraform-aws-lambda.git?ref=9633abb6b6d275d3a28604dbfa755098470420d4","registry","terraform","9633abb6b6d275d3a28604dbfa755098470420d4","pagopa/developer-portal","apps/infrastructure/src/modules/website/lambda.tf",77,"https://github.com/pagopa/developer-portal/blob/main/apps/infrastructure/src/modules/website/lambda.tf#L77"
"git::github.com/terraform-aws-modules/terraform-aws-lambda.git?ref=9633abb6b6d275d3a28604dbfa755098470420d4","registry","terraform","9633abb6b6d275d3a28604dbfa755098470420d4","pagopa/developer-portal","apps/infrastructure/src/modules/website/lambda.tf",102,"https://github.com/pagopa/developer-portal/blob/main/apps/infrastructure/src/modules/website/lambda.tf#L102"
"git::github.com/terraform-aws-modules/terraform-aws-lambda.git?ref=9633abb6b6d275d3a28604dbfa755098470420d4","registry","terraform","9633abb6b6d275d3a28604dbfa755098470420d4","pagopa/developer-portal","apps/infrastructure/src/modules/website/lambda.tf",136,"https://github.com/pagopa/developer-portal/blob/main/apps/infrastructure/src/modules/website/lambda.tf#L136"
"git::github.com/terraform-aws-modules/terraform-aws-lambda.git?ref=9633abb6b6d275d3a28604dbfa755098470420d4","registry","terraform","9633abb6b6d275d3a28604dbfa755098470420d4","pagopa/developer-portal","apps/infrastructure/src/modules/website/lambda.tf",161,"https://github.com/pagopa/developer-portal/blob/main/apps/infrastructure/src/modules/website/lambda.tf#L161"
"pagopa-dx/aws-open-next/aws","registry","terraform","~> 0.0","pagopa/developer-portal","apps/infrastructure/src/modules/website/opennext.tf",31,"https://github.com/pagopa/developer-portal/blob/main/apps/infrastructure/src/modules/website/opennext.tf#L31"
