module,source_type,file_type,version,repository,file_path,line_number,file_link
"github.com/pagopa/terraform-azurerm-v4.git//jwt_keys?ref=v6.6.0","registry","terraform","v6.6.0","pagopa/selfcare-infra","src/core/storage_logs.tf",109,"https://github.com/pagopa/selfcare-infra/blob/main/src/core/storage_logs.tf#L109"
"github.com/pagopa/terraform-azurerm-v4.git//subnet?ref=v7.26.4","registry","terraform","v7.26.4","pagopa/selfcare-infra","src/core/vpn.tf",2,"https://github.com/pagopa/selfcare-infra/blob/main/src/core/vpn.tf#L2"
"github.com/pagopa/terraform-azurerm-v4.git//vpn_gateway?ref=v7.26.4","registry","terraform","v7.26.4","pagopa/selfcare-infra","src/core/vpn.tf",16,"https://github.com/pagopa/selfcare-infra/blob/main/src/core/vpn.tf#L16"
"github.com/pagopa/terraform-azurerm-v4.git//subnet?ref=v7.26.4","registry","terraform","v7.26.4","pagopa/selfcare-infra","src/core/vpn.tf",48,"https://github.com/pagopa/selfcare-infra/blob/main/src/core/vpn.tf#L48"
"git::https://github.com/pagopa/terraform-azurerm-v4.git//dns_forwarder_vm_image?ref=v7.26.4","git","terraform","v7.26.4","pagopa/selfcare-infra","src/core/vpn.tf",57,"https://github.com/pagopa/selfcare-infra/blob/main/src/core/vpn.tf#L57"
"git::https://github.com/pagopa/terraform-azurerm-v4.git//dns_forwarder_scale_set_vm?ref=v7.26.4","git","terraform","v7.26.4","pagopa/selfcare-infra","src/core/vpn.tf",68,"https://github.com/pagopa/selfcare-infra/blob/main/src/core/vpn.tf#L68"
"github.com/pagopa/terraform-azurerm-v4.git//subnet?ref=v7.26.4","registry","terraform","v7.26.4","pagopa/selfcare-infra","src/core/vpn.tf",88,"https://github.com/pagopa/selfcare-infra/blob/main/src/core/vpn.tf#L88"
"git::https://github.com/pagopa/terraform-azurerm-v4.git//dns_forwarder_vm_image?ref=v7.26.4","git","terraform","v7.26.4","pagopa/selfcare-infra","src/core/vpn.tf",106,"https://github.com/pagopa/selfcare-infra/blob/main/src/core/vpn.tf#L106"
"git::https://github.com/pagopa/terraform-azurerm-v4.git//dns_forwarder_scale_set_vm?ref=v7.26.4","git","terraform","v7.26.4","pagopa/selfcare-infra","src/core/vpn.tf",116,"https://github.com/pagopa/selfcare-infra/blob/main/src/core/vpn.tf#L116"
"github.com/pagopa/terraform-azurerm-v4.git//key_vault_secrets_query?ref=v6.6.0","registry","terraform","v6.6.0","pagopa/selfcare-infra","src/domains/pnpg-app/00_secrets.tf",1,"https://github.com/pagopa/selfcare-infra/blob/main/src/domains/pnpg-app/00_secrets.tf#L1"
"github.com/pagopa/terraform-azurerm-v4.git//jwt_keys?ref=v6.6.0","registry","terraform","v6.6.0","pagopa/selfcare-infra","src/domains/pnpg-common/01_key_vault_operations.tf",2,"https://github.com/pagopa/selfcare-infra/blob/main/src/domains/pnpg-common/01_key_vault_operations.tf#L2"
"github.com/pagopa/terraform-azurerm-v4.git//jwt_keys?ref=v6.6.0","registry","terraform","v6.6.0","pagopa/selfcare-infra","src/domains/pnpg-common/01_key_vault_operations.tf",12,"https://github.com/pagopa/selfcare-infra/blob/main/src/domains/pnpg-common/01_key_vault_operations.tf#L12"
