repository_full_name,title,author,created_at,merged_at,number,lead_time_days,"target_authors"
"pagopa/io-messages","Pushnotif-func remove unused env vars","lucamancosu",2025-07-23T14:31:37Z,2025-07-23T15:06:26Z,394,0.02,""
"pagopa/io-messages","Pushnotif add roles for kv","lucamancosu",2025-07-23T15:39:06Z,2025-07-23T15:53:06Z,395,0.01,""
"pagopa/io-messages","Services func add new env vars","lucamancosu",2025-07-24T08:53:49Z,2025-07-24T09:11:02Z,396,0.01,""
"pagopa/io-messages","Services func fix a wrong secret name","lucamancosu",2025-07-24T09:44:26Z,2025-07-24T09:51:16Z,399,0.00,""
"pagopa/io-messages","Message Sending API internal update","lucamancosu",2025-07-24T10:18:52Z,2025-07-24T10:28:39Z,400,0.01,""
"pagopa/io-messages","New send-func","acuiuli",2025-07-25T11:57:56Z,2025-07-29T15:03:59Z,401,4.13,""
"pagopa/io-messages","Remove notify api from rc-func","lucamancosu",2025-07-30T08:40:25Z,2025-08-06T14:03:11Z,403,7.22,""
"pagopa/io-messages","New apim session fragment","acuiuli",2025-07-31T09:11:11Z,2025-07-31T09:55:07Z,405,0.03,""
"pagopa/io-messages","Fix APIM Session Fragment","acuiuli",2025-07-31T14:35:44Z,2025-07-31T14:44:38Z,406,0.01,""
"pagopa/io-messages","Fix session fragment xml","acuiuli",2025-07-31T15:18:12Z,2025-07-31T15:25:20Z,407,0.00,""
"pagopa/io-messages","Fix session fragment xml","acuiuli",2025-08-01T08:06:23Z,2025-08-01T08:15:14Z,408,0.01,""
"pagopa/io-messages","Fix session fragment","acuiuli",2025-08-01T08:28:15Z,2025-08-01T08:34:15Z,409,0.00,""
"pagopa/io-messages","Bump azure-storage-account version","lucamancosu",2025-09-02T15:16:15Z,2025-09-03T09:30:03Z,417,0.76,""
"pagopa/io-messages","Add message_content storage container to ITN","robbcocco",2025-09-03T09:36:06Z,2025-09-08T14:40:00Z,418,5.21,""
"pagopa/io-messages","Create ITN notification hubs","lucamancosu",2025-09-03T09:48:05Z,2025-09-25T12:38:44Z,419,22.12,""
"pagopa/io-messages","Run pre-commit to fix terraform validation","Garma00",2025-09-08T14:43:28Z,2025-09-08T14:49:55Z,420,0.00,""
"pagopa/io-messages","Add SEND AAR QRCode and Get Notification API","lucamancosu",2025-09-19T08:32:13Z,2025-10-02T09:23:55Z,424,13.04,""
"pagopa/io-messages","Add SEND AAR APIM API Group","lucamancosu",2025-09-25T13:19:20Z,2025-10-03T08:12:52Z,427,7.79,""
"pagopa/io-messages","Use correct apns credentials","Garma00",2025-09-25T13:38:30Z,2025-09-25T14:03:16Z,428,0.02,""
"pagopa/io-messages","Fix apply pipeline","Garma00",2025-09-25T15:17:00Z,2025-09-25T15:30:43Z,429,0.01,""
"pagopa/io-messages","Remove import file","Garma00",2025-09-25T15:43:09Z,2025-09-26T08:33:05Z,430,0.70,""
"pagopa/io-messages","Upgrade bootstrap module to v3","Krusty93",2025-09-29T13:55:33Z,2025-09-29T14:03:48Z,431,0.01,"krusty93"
"pagopa/io-messages","Create / delete installation on both WEU and ITN notification hub","robbcocco",2025-09-30T15:16:08Z,2025-10-15T15:26:21Z,433,15.01,""
"pagopa/io-messages","Add SEND API APIM policy","lucamancosu",2025-10-02T14:40:55Z,2025-10-02T15:14:08Z,435,0.02,""
"pagopa/io-messages","Fix health path","acuiuli",2025-10-06T14:49:40Z,2025-10-06T15:09:52Z,440,0.01,""
"pagopa/io-messages","Update send openapi and apim policy","lucamancosu",2025-10-07T13:47:42Z,2025-10-08T10:50:28Z,441,0.88,""
"pagopa/io-messages","Update auth policy fragment to avoid plan diff","Garma00",2025-10-07T13:48:12Z,2025-10-07T14:46:44Z,442,0.04,""
"pagopa/io-messages","Fix send aar api","acuiuli",2025-10-08T08:36:49Z,2025-10-08T09:19:23Z,443,0.03,""
"pagopa/io-messages","Update SEND APIM API Group","lucamancosu",2025-10-08T11:07:03Z,2025-10-08T12:16:06Z,447,0.05,""
"pagopa/io-messages","Create new P3 redis","Garma00",2025-10-09T08:58:52Z,2025-10-09T10:16:09Z,452,0.05,""
"pagopa/io-messages","Use new redis into web_apps module","Garma00",2025-10-09T10:41:53Z,2025-10-09T12:48:52Z,453,0.09,""
"pagopa/io-messages","Remove unused redis","Garma00",2025-10-09T13:25:26Z,2025-10-09T13:37:44Z,455,0.01,""
"pagopa/io-messages","Add redis alerts","Garma00",2025-10-09T14:37:39Z,2025-10-10T07:57:37Z,456,0.72,""
"pagopa/io-messages","Use correct metric_name for redis alerts","Garma00",2025-10-10T08:22:16Z,2025-10-10T08:29:55Z,459,0.01,""
"pagopa/io-messages","Enable Ingest Message Status","robbcocco",2025-10-13T08:56:36Z,2025-10-13T11:03:32Z,461,0.09,""
"pagopa/io-messages","Move SEND AAR API group to the ITN Platform APIM","lucamancosu",2025-10-15T11:04:13Z,2025-10-16T14:51:43Z,467,1.16,""
"pagopa/io-messages","Create a new citizen-func instance","Garma00",2025-10-16T09:26:33Z,2025-10-16T10:33:55Z,470,0.05,""
"pagopa/io-messages","Add citizen-func autoscaler and cosmos roles","Garma00",2025-10-16T11:10:12Z,2025-10-16T12:08:39Z,473,0.04,""
"pagopa/io-messages","Update citizen-func autoscaler to be more reactive","Garma00",2025-10-16T14:23:14Z,2025-10-17T07:39:02Z,475,0.72,""
"pagopa/io-messages","Add feature flag to send notifications through the new notification hub","robbcocco",2025-10-20T07:37:07Z,2025-10-23T14:38:57Z,476,3.29,""
"pagopa/io-messages","Increase dataplan-ingestion-lease cosmos container RU","Garma00",2025-10-23T08:18:59Z,2025-10-23T09:06:21Z,483,0.03,""
"pagopa/io-messages","Update infra readme","Garma00",2025-10-23T08:38:34Z,2025-10-23T08:55:45Z,484,0.01,""
"pagopa/io-messages","Add send-func error telemetry for SEND AAR","lucamancosu",2025-10-23T13:00:08Z,2025-10-28T09:55:35Z,485,4.87,""
"pagopa/io-messages","Increase dataplan-ingestion-lease cosmos container RU","Garma00",2025-10-24T07:40:55Z,2025-10-24T08:43:56Z,487,0.04,""
"pagopa/io-messages","Remove temporary code for NH migration to ITN","robbcocco",2025-10-27T11:44:02Z,2025-10-28T09:53:38Z,489,0.92,""
"pagopa/io-messages","Remove WEU notification hub","robbcocco",2025-10-27T13:43:20Z,2025-10-28T12:23:25Z,490,0.94,""
"pagopa/io-messages","Update NH feature flag value","robbcocco",2025-10-28T09:08:55Z,2025-10-28T09:26:40Z,491,0.01,""
"pagopa/io-messages","Add pn activation api to apim with rate limit","acuiuli",2025-10-28T15:59:17Z,2025-10-30T08:27:48Z,493,1.69,""
"pagopa/io-messages","Add openapi and policy for pn apim api","acuiuli",2025-10-29T14:48:57Z,2025-10-29T14:58:54Z,494,0.01,""
"pagopa/io-messages","Increase citizen-func instances","Garma00",2025-11-03T09:39:58Z,2025-11-03T09:55:57Z,495,0.01,""
