repository_full_name,title,author,created_at,merged_at,number,lead_time_days,"target_authors"
"pagopa/io-services-cms","refactor: [IOPAE-918] migrate tf modules","rodoviti",2024-01-12T14:00:58Z,2024-01-15T16:56:40Z,655,3.12,""
"pagopa/io-services-cms","[EC-84] Add GitHub private runner on Container App job","Krusty93",2024-01-16T10:54:10Z,2024-01-16T11:02:50Z,665,0.01,"krusty93"
"pagopa/io-services-cms","[IOPAE-934] Retrieve service topics backoffice","giamma1295",2024-01-19T14:28:29Z,2024-01-29T09:05:53Z,672,9.78,""
"pagopa/io-services-cms","[EC-103] Update container app job module","Krusty93",2024-01-24T11:17:58Z,2024-01-24T11:21:34Z,685,0.00,"krusty93"
"pagopa/io-services-cms","chore: [IOPAE-962] add apim diagnostic","rodoviti",2024-01-30T09:16:01Z,2024-02-12T12:11:01Z,705,13.12,""
"pagopa/io-services-cms","chore: patch drift detection false positive result","rodoviti",2024-01-30T09:29:57Z,2024-01-30T11:34:32Z,706,0.09,""
"pagopa/io-services-cms","[#IOPAE-965] Create request validation queue","StefanoDoc",2024-02-01T11:43:43Z,2024-02-05T15:52:34Z,712,4.17,""
"pagopa/io-services-cms","[#IOPLT-208] Add Temp App gateway SNET routing","AleDore",2024-02-07T11:56:05Z,2024-02-07T13:11:56Z,718,0.05,""
"pagopa/io-services-cms","[#IOPLT-208] fix tf format","AleDore",2024-02-07T13:19:26Z,2024-02-07T13:41:44Z,719,0.02,""
"pagopa/io-services-cms","fix: [IOPAE-965] patch automatic checks","rodoviti",2024-02-07T17:33:44Z,2024-02-07T17:42:32Z,721,0.01,""
"pagopa/io-services-cms","fix: [IOPAE-965] patch request validation queue name","rodoviti",2024-02-07T18:09:49Z,2024-02-07T18:22:19Z,723,0.01,""
"pagopa/io-services-cms","fix:[#IOPAE-965] Fix service review checker","giamma1295",2024-02-09T12:29:32Z,2024-02-09T14:04:46Z,725,0.07,""
"pagopa/io-services-cms","[#IOPLT-208] Dismiss Temporary App Gw","AleDore",2024-02-12T11:31:15Z,2024-02-12T11:58:28Z,731,0.02,""
