repository_full_name,title,number,review_decision,created_at,closed_at,merged_at,merged_by,author,additions,total_comments_count
pagopa/io-sign,build(deps): bump nodemailer from 6.8.0 to 6.9.9,252,REVIEW_REQUIRED,2024-02-05T14:20:02Z,2024-04-11T10:28:03Z,<nil>,<nil>,"{""avatar_url"":""https://avatars.githubusercontent.com/in/29110?v=4"",""login"":""dependabot"",""url"":""https://github.com/apps/dependabot""}",3,2
pagopa/io-sign,fix(bo): [SFEQS-2050] Update Zod to its latest version,235,REVIEW_REQUIRED,2023-10-26T15:17:22Z,2023-10-26T15:27:19Z,2023-10-26T15:27:19Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/4357400?u=6d380bf3132e73122854f8d5d04ecc1abb83c774\u0026v=4"",""login"":""lucacavallaro"",""url"":""https://github.com/lucacavallaro""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/4357400?u=6d380bf3132e73122854f8d5d04ecc1abb83c774\u0026v=4"",""login"":""lucacavallaro"",""url"":""https://github.com/lucacavallaro""}",11,1
pagopa/io-sign,build(deps): bump postcss from 8.4.21 to 8.4.31,241,REVIEW_REQUIRED,2023-12-15T15:58:17Z,2024-04-11T10:28:04Z,<nil>,<nil>,"{""avatar_url"":""https://avatars.githubusercontent.com/in/29110?v=4"",""login"":""dependabot"",""url"":""https://github.com/apps/dependabot""}",1,2
pagopa/io-sign,chore(bo): [SFEQS-2008] Send slack notification,230,REVIEW_REQUIRED,2023-10-20T11:54:27Z,2023-10-23T09:59:15Z,2023-10-23T09:59:15Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/4357400?u=6d380bf3132e73122854f8d5d04ecc1abb83c774\u0026v=4"",""login"":""lucacavallaro"",""url"":""https://github.com/lucacavallaro""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/4357400?u=6d380bf3132e73122854f8d5d04ecc1abb83c774\u0026v=4"",""login"":""lucacavallaro"",""url"":""https://github.com/lucacavallaro""}",121,3
pagopa/io-sign,[SFEQS-1861] Track REJECTED requests on appinsights,256,REVIEW_REQUIRED,2024-02-09T15:41:42Z,2024-02-15T08:41:20Z,2024-02-15T08:41:20Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/4357400?u=6d380bf3132e73122854f8d5d04ecc1abb83c774\u0026v=4"",""login"":""lucacavallaro"",""url"":""https://github.com/lucacavallaro""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/4357400?u=6d380bf3132e73122854f8d5d04ecc1abb83c774\u0026v=4"",""login"":""lucacavallaro"",""url"":""https://github.com/lucacavallaro""}",754,19
pagopa/io-sign,chore(bo): [SFEQS-2014] Update Next.js to 13.5.5,228,REVIEW_REQUIRED,2023-10-18T13:55:53Z,2023-10-18T14:02:07Z,2023-10-18T14:02:07Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/4357400?u=6d380bf3132e73122854f8d5d04ecc1abb83c774\u0026v=4"",""login"":""lucacavallaro"",""url"":""https://github.com/lucacavallaro""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/4357400?u=6d380bf3132e73122854f8d5d04ecc1abb83c774\u0026v=4"",""login"":""lucacavallaro"",""url"":""https://github.com/lucacavallaro""}",817,2
pagopa/io-sign,fix: Add quotes to GH Action input parameter,243,REVIEW_REQUIRED,2023-12-22T13:36:59Z,2023-12-22T13:37:48Z,2023-12-22T13:37:48Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/7879858?u=39cd39edcfaf1dce8678b8b00441e162532a93af\u0026v=4"",""login"":""Krusty93"",""url"":""https://github.com/Krusty93""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/7879858?u=39cd39edcfaf1dce8678b8b00441e162532a93af\u0026v=4"",""login"":""Krusty93"",""url"":""https://github.com/Krusty93""}",3,1
pagopa/io-sign,Version Packages,258,REVIEW_REQUIRED,2024-02-12T12:39:15Z,2024-02-12T12:52:03Z,2024-02-12T12:52:03Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/4357400?u=6d380bf3132e73122854f8d5d04ecc1abb83c774\u0026v=4"",""login"":""lucacavallaro"",""url"":""https://github.com/lucacavallaro""}","{""avatar_url"":""https://avatars.githubusercontent.com/in/15368?v=4"",""login"":""github-actions"",""url"":""https://github.com/apps/github-actions""}",14,0
pagopa/io-sign,[SFEQS-2056] Save institution users to spreadsheet file,257,REVIEW_REQUIRED,2024-02-12T10:20:09Z,2024-02-12T12:37:38Z,2024-02-12T12:37:38Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/4357400?u=6d380bf3132e73122854f8d5d04ecc1abb83c774\u0026v=4"",""login"":""lucacavallaro"",""url"":""https://github.com/lucacavallaro""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/4357400?u=6d380bf3132e73122854f8d5d04ecc1abb83c774\u0026v=4"",""login"":""lucacavallaro"",""url"":""https://github.com/lucacavallaro""}",1080,4
pagopa/io-sign,chore(bo): [SFEQS-2126] Updated assistenza url redirect,275,REVIEW_REQUIRED,2024-03-26T12:05:24Z,2024-03-27T16:11:32Z,2024-03-27T16:11:32Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/127971996?u=30d745aa7a130a90bfbdb6385c1977ca6a6af61a\u0026v=4"",""login"":""silvicir"",""url"":""https://github.com/silvicir""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/127971996?u=30d745aa7a130a90bfbdb6385c1977ca6a6af61a\u0026v=4"",""login"":""silvicir"",""url"":""https://github.com/silvicir""}",6,2
pagopa/io-sign,chore(bo): disable image optimization,231,REVIEW_REQUIRED,2023-10-23T08:58:51Z,2023-10-23T09:05:56Z,2023-10-23T09:05:56Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/4357400?u=6d380bf3132e73122854f8d5d04ecc1abb83c774\u0026v=4"",""login"":""lucacavallaro"",""url"":""https://github.com/lucacavallaro""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/4357400?u=6d380bf3132e73122854f8d5d04ecc1abb83c774\u0026v=4"",""login"":""lucacavallaro"",""url"":""https://github.com/lucacavallaro""}",32,1
pagopa/io-sign,Version Packages,280,REVIEW_REQUIRED,2024-04-10T06:56:08Z,2024-04-10T06:59:09Z,2024-04-10T06:59:09Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/127971996?u=30d745aa7a130a90bfbdb6385c1977ca6a6af61a\u0026v=4"",""login"":""silvicir"",""url"":""https://github.com/silvicir""}","{""avatar_url"":""https://avatars.githubusercontent.com/in/15368?v=4"",""login"":""github-actions"",""url"":""https://github.com/apps/github-actions""}",7,0
pagopa/io-sign,fix: set vatNumber in sc-contracts as optional field,285,REVIEW_REQUIRED,2024-05-15T14:24:26Z,2024-05-15T14:37:28Z,2024-05-15T14:37:28Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/127971996?u=30d745aa7a130a90bfbdb6385c1977ca6a6af61a\u0026v=4"",""login"":""silvicir"",""url"":""https://github.com/silvicir""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/127971996?u=30d745aa7a130a90bfbdb6385c1977ca6a6af61a\u0026v=4"",""login"":""silvicir"",""url"":""https://github.com/silvicir""}",17,1
pagopa/io-sign,Version Packages,276,REVIEW_REQUIRED,2024-03-26T13:25:05Z,2024-03-26T13:29:48Z,2024-03-26T13:29:48Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/127971996?u=30d745aa7a130a90bfbdb6385c1977ca6a6af61a\u0026v=4"",""login"":""silvicir"",""url"":""https://github.com/silvicir""}","{""avatar_url"":""https://avatars.githubusercontent.com/in/15368?v=4"",""login"":""github-actions"",""url"":""https://github.com/apps/github-actions""}",7,0
pagopa/io-sign,chore(issuer): [SFEQS-2145] Added environment to io.sign.signature_request.rejected event context,274,REVIEW_REQUIRED,2024-03-25T11:08:53Z,2024-03-26T13:13:25Z,2024-03-26T13:13:25Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/127971996?u=30d745aa7a130a90bfbdb6385c1977ca6a6af61a\u0026v=4"",""login"":""silvicir"",""url"":""https://github.com/silvicir""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/127971996?u=30d745aa7a130a90bfbdb6385c1977ca6a6af61a\u0026v=4"",""login"":""silvicir"",""url"":""https://github.com/silvicir""}",13,2
