created_at,repository_full_name,conclusion,updated_at,status,id,workflow_id
2025-10-07T10:16:33Z,pagopa/plsm-service-management,success,2025-10-07T10:17:36Z,completed,18309454662,188300459
2025-10-09T21:12:16Z,pagopa/plsm-service-management,success,2025-10-09T21:13:23Z,completed,18389291518,188300459
2025-10-07T11:39:17Z,pagopa/plsm-service-management,success,2025-10-07T11:40:19Z,completed,18311439455,188300459
2025-10-07T11:42:30Z,pagopa/plsm-service-management,success,2025-10-07T11:43:14Z,completed,18311511548,195809586
2025-10-09T21:12:35Z,pagopa/plsm-service-management,failure,2025-10-09T21:16:53Z,completed,18389299221,195809587
2025-10-07T11:35:22Z,pagopa/plsm-service-management,success,2025-10-07T11:36:26Z,completed,18311348382,188300459
2025-10-07T11:39:34Z,pagopa/plsm-service-management,failure,2025-10-07T11:40:07Z,completed,18311445597,195809586
2025-10-10T13:53:50Z,pagopa/plsm-service-management,success,2025-10-10T13:55:13Z,completed,18408644991,188300459
2025-10-07T11:17:51Z,pagopa/plsm-service-management,failure,2025-10-07T11:18:05Z,completed,18310924128,192757000
2025-10-09T21:12:07Z,pagopa/plsm-service-management,success,2025-10-09T21:13:15Z,completed,18389287403,188300459
2025-10-07T11:29:59Z,pagopa/plsm-service-management,success,2025-10-07T11:30:35Z,completed,18311221307,192757000
2025-10-07T11:38:50Z,pagopa/plsm-service-management,success,2025-10-07T11:40:09Z,completed,18311428230,188300459
2025-10-07T11:22:10Z,pagopa/plsm-service-management,success,2025-10-07T11:22:48Z,completed,18311032731,192757000
2025-10-09T21:21:31Z,pagopa/plsm-service-management,success,2025-10-09T21:22:37Z,completed,18389503928,188300459
2025-10-07T11:35:32Z,pagopa/plsm-service-management,success,2025-10-07T11:36:38Z,completed,18311352975,188300459
2025-10-09T21:26:15Z,pagopa/plsm-service-management,success,2025-10-09T21:27:21Z,completed,18389607597,188300459
2025-10-07T11:22:03Z,pagopa/plsm-service-management,success,2025-10-07T11:23:09Z,completed,18311030164,188300459
2025-10-10T14:54:33Z,pagopa/plsm-service-management,failure,2025-10-10T14:55:27Z,completed,18410203615,196865827
2025-10-09T21:02:26Z,pagopa/plsm-service-management,failure,2025-10-09T21:07:01Z,completed,18389054414,195809587
2025-10-07T11:29:14Z,pagopa/plsm-service-management,failure,2025-10-07T11:29:30Z,completed,18311206013,195809586
2025-10-07T10:40:23Z,pagopa/plsm-service-management,success,2025-10-07T10:41:27Z,completed,18310037674,188300459
2025-10-10T14:27:50Z,pagopa/plsm-service-management,failure,2025-10-10T14:31:38Z,completed,18409544166,195809587
